ICAO	STATION	REGION	COUNTRY	ELEVATION	LATITUDE	LONGITUDE	TIMESTAMP	TEMPERATURE	DEWPOINT	HUMIDITY	VISIBILITY_QUAL	VISIBILITY	WIND_DIR	WIND_DEG	WIND_SPEED	GUST_SPEED
KMNM	Menominee Automatic Weather Observing / Reporting System	MI	United States	191.0	45.133	-87.633	Tue Apr 06 10:35:00 PDT 2004	13.0	1.0	44	BEYOND	10000.0	N	350	4.115555555555556	4.115555555555556
KALO	Waterloo, Waterloo Municipal Airport	IA	United States	266.0	42.554	-92.401	Tue Apr 06 09:54:00 PDT 2004	18.0	7.0	48	BEYOND	10000.0	NW	320	6.687777777777779	9.260000000000002
KCCU	Copper Mountain, Red Cliff Pass	CO	United States	3680.0	39.467	-106.15	Tue Apr 06 10:32:00 PDT 2004	2.0	-4.0	64	BEYOND	10000.0	ESE	120	5.144444444444445	5.144444444444445
KMTP	Montauk, Montauk Airport	NY	United States	2.0	41.073	-71.923	Tue Apr 06 07:54:00 PDT 2004	4.4	-7.8	41	 	0	WNW	300	7.716666666666667	11.317777777777778
PASV	Sparrevohn Airways Facilities Sector	AK	United States	484.0	61.1	-155.567	Tue Apr 06 09:55:00 PDT 2004	4.0	-6.0	48	BEYOND	10000.0	NNE	30	2.5722222222222224	2.5722222222222224
KMLU	Monroe, Monroe Regional Airport	LA	United States	24.0	32.512	-92.031	Tue Apr 06 09:53:00 PDT 2004	23.0	6.0	33	BEYOND	10000.0	N	0	0.0	0.0
KNXX	Willow Grove, Naval Air Station	PA	United States	110.0	40.193	-75.144	Tue Apr 06 09:55:00 PDT 2004	7.2	-13.9	21	BEYOND	10000.0	WNW	290	5.658888888888889	10.28888888888889
KBFL	Bakersfield, Meadows Field Airport	CA	United States	155.0	35.434	-119.057	Tue Apr 06 09:54:00 PDT 2004	13.0	6.0	62	BEYOND	10000.0	N	0	0.0	0.0
KCEU	Clemson, Clemson-Oconee County Airport	SC	United States	272.0	34.672	-82.881	Tue Apr 06 09:54:00 PDT 2004	16.7	-2.2	27	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KC75	Lacon, Marshall County Airport	IL	United States	173.0	41.019	-89.386	Tue Apr 06 10:25:00 PDT 2004	21.0	2.0	28	BEYOND	10000.0	SW	220	4.630000000000001	9.260000000000002
KIGQ	Chicago, Lansing Municipal Airport	IL	United States	188.0	41.54	-87.532	Tue Apr 06 10:25:00 PDT 2004	18.0	5.0	42	BEYOND	10000.0	SW	220	7.716666666666667	9.774444444444445
KDSV	Dansville, Dansville Municipal Airport	NY	United States	201.0	42.569	-77.714	Tue Apr 06 09:54:00 PDT 2004	7.2	-10.0	28	BEYOND	10000.0	NW	320	4.630000000000001	8.745555555555557
KPRB	Paso Robles, Paso Robles Municipal Airport	CA	United States	255.0	35.673	-120.627	Tue Apr 06 09:53:00 PDT 2004	10.6	4.4	65	BEYOND	10000.0	NW	310	3.6011111111111114	3.6011111111111114
KOJC	Olathe, Johnson County Executive Airport	KS	United States	334.0	38.85	-94.739	Tue Apr 06 09:53:00 PDT 2004	19.4	9.4	52	BEYOND	10000.0	WSW	240	4.115555555555556	4.115555555555556
KSQL	San Carlos Airport	CA	United States	1.0	37.517	-122.25	Tue Apr 06 09:47:00 PDT 2004	13.0	4.0	54	BEYOND	10000.0	NW	310	6.173333333333334	6.173333333333334
KANW	Ainsworth Municipal	NE	United States	789.0	42.583	-100.0	Tue Apr 06 10:30:00 PDT 2004	17.0	0.0	31	BEYOND	10000.0	E	80	3.6011111111111114	3.6011111111111114
KRNO	Reno, Reno Tahoe International Airport	NV	United States	1345.0	39.484	-119.771	Tue Apr 06 07:56:00 PDT 2004	7.0	-1.0	57	BEYOND	10000.0	ESE	110	2.057777777777778	2.057777777777778
KADC	Wadena, Wadena Municipal Airport	MN	United States	418.0	46.447	-95.212	Tue Apr 06 10:35:00 PDT 2004	14.0	-1.0	35	BEYOND	10000.0	WNW	300	5.144444444444445	7.716666666666667
KBNA	Nashville, Nashville International Airport	TN	United States	182.0	36.119	-86.689	Tue Apr 06 07:53:00 PDT 2004	13.0	-1.0	38	BEYOND	10000.0	SSE	160	1.5433333333333334	1.5433333333333334
KMOP	Mount Pleasant, Mount Pleasant Municipal Airport	MI	United States	230.0	43.617	-84.733	Tue Apr 06 10:35:00 PDT 2004	9.0	0.0	53	BEYOND	10000.0	S	180	2.5722222222222224	2.5722222222222224
KMUI	Muir Army Air Field / Indiantown	PA	United States	149.0	40.433	-76.567	Tue Apr 06 10:00:00 PDT 2004	10.0	-15.0	16	BEYOND	10000.0	NW	310	7.202222222222223	11.317777777777778
KJST	Johnstown, Johnstown-Cambria County Airport	PA	United States	696.0	40.316	-78.834	Tue Apr 06 09:54:00 PDT 2004	6.1	-8.9	33	BEYOND	10000.0	WNW	290	7.202222222222223	9.260000000000002
KASJ	Ahoskie, Tri-County Airport	NC	United States	21.0	36.298	-77.171	Tue Apr 06 10:41:00 PDT 2004	15.0	-11.0	15	BEYOND	10000.0	NNW	340	2.057777777777778	2.057777777777778
KSUA	Stuart, Witham Field Airport	FL	United States	6.0	27.182	-80.221	Tue Apr 06 09:48:00 PDT 2004	24.0	13.0	49	BEYOND	10000.0	ESE	110	4.630000000000001	4.630000000000001
KHGR	Hagerstown, Washington County Regional Airport	MD	United States	214.0	39.706	-77.73	Tue Apr 06 09:53:00 PDT 2004	10.6	-8.3	25	BEYOND	10000.0	WNW	300	7.202222222222223	7.202222222222223
KLXV	Leadville, Lake County Airport	CO	United States	3026.0	39.228	-106.316	Tue Apr 06 07:56:00 PDT 2004	-2.0	-3.0	93	BEYOND	10000.0	N	0	0.0	0.0
KPHL	Philadelphia, Philadelphia International Airport	PA	United States	6.0	39.868	-75.231	Tue Apr 06 09:54:00 PDT 2004	9.0	-14.0	18	BEYOND	10000.0	W	270	7.202222222222223	11.317777777777778
KCUT	Custer, Custer County Airport	SD	United States	1711.0	43.733	-103.611	Tue Apr 06 07:53:00 PDT 2004	8.3	-8.9	28	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KJYR	York, York Municipal Airport	NE	United States	509.0	40.897	-97.623	Tue Apr 06 10:30:00 PDT 2004	21.0	6.0	37	BEYOND	10000.0	NE	40	8.745555555555557	10.28888888888889
KBAD	Barksdale Air Force Base	LA	United States	51.0	32.5	-93.667	Tue Apr 06 09:55:00 PDT 2004	21.0	8.0	43	BEYOND	10000.0	ESE	110	4.115555555555556	4.115555555555556
KEEO	Meeker, Meeker Airport	CO	United States	1948.0	40.042	-107.89	Tue Apr 06 09:53:00 PDT 2004	9.4	3.9	68	BEYOND	10000.0	N	0	0.0	0.0
KABY	Albany, Southwest Georgia Regional Airport	GA	United States	60.0	31.536	-84.194	Tue Apr 06 09:53:00 PDT 2004	23.9	0.0	20	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KMOD	Modesto, Modesto City-County-Sham Field	CA	United States	29.0	37.624	-120.951	Tue Apr 06 09:53:00 PDT 2004	12.8	4.4	56	BEYOND	10000.0	NW	320	3.086666666666667	3.086666666666667
KCLE	Cleveland, Cleveland-Hopkins International Airport	OH	United States	241.0	41.405	-81.853	Tue Apr 06 08:51:00 PDT 2004	9.0	-4.0	39	BEYOND	10000.0	W	260	3.086666666666667	3.086666666666667
K4MY	Moriarty	NM	United States	1890.0	34.983	-106.05	Tue Apr 06 06:00:00 PDT 2004	0.0	0.0	100	BEYOND	10000.0	N	0	0.0	0.0
KTOB	Dodge Center, Dodge Center Airport	MN	United States	398.0	44.018	-92.831	Tue Apr 06 10:35:00 PDT 2004	15.0	1.0	38	BEYOND	10000.0	NNW	330	6.173333333333334	9.774444444444445
KALS	Alamosa, San Luis Valley Regional Airport	CO	United States	2297.0	37.439	-105.861	Tue Apr 06 08:52:00 PDT 2004	9.4	1.1	56	BEYOND	10000.0	N	0	3.6011111111111114	3.6011111111111114
KNXP	Twenty-Nine Palms, Marine Corps Air-Ground Combat Center	CA	United States	626.0	34.294	-116.145	Tue Apr 06 09:55:00 PDT 2004	19.4	6.1	41	BEYOND	10000.0	N	0	0.0	0.0
KRDM	Redmond, Roberts Field Airport	OR	United States	938.0	44.254	-121.15	Tue Apr 06 09:56:00 PDT 2004	8.3	2.2	65	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KCAO	Clayton, Clayton Municipal Airpark	NM	United States	1513.0	36.448	-103.153	Tue Apr 06 07:53:00 PDT 2004	9.0	6.0	81	BEYOND	10000.0	NNW	340	2.5722222222222224	2.5722222222222224
KAWO	Arlington Municipal	WA	United States	42.0	48.167	-122.167	Tue Apr 06 10:35:00 PDT 2004	9.0	6.0	81	BEYOND	10000.0	N	0	0.0	0.0
K1F0	Ardmore, Ardmore Downtown Executive Airport	OK	United States	257.0	34.147	-97.122	Tue Apr 06 10:30:00 PDT 2004	17.0	10.0	63	BEYOND	10000.0	SE	130	4.115555555555556	4.115555555555556
KLAW	Lawton, Lawton Municipal Airport	OK	United States	338.0	34.558	-98.417	Tue Apr 06 09:53:00 PDT 2004	15.0	10.6	75	BEYOND	10000.0	SSE	150	3.6011111111111114	3.6011111111111114
KH08	High Island 264C	LA	United States	0.0	28.467	-93.733	Sun Apr 04 14:50:00 PDT 2004	22.0	17.0	73	BEYOND	10000.0	E	90	6.173333333333334	6.173333333333334
KGZH	Evergreen, Middleton Field	AL	United States	78.0	31.419	-87.048	Tue Apr 06 09:53:00 PDT 2004	22.8	3.9	29	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KFHU	Fort Huachuca	AZ	United States	1438.0	31.583	-110.333	Tue Apr 06 09:55:00 PDT 2004	15.0	5.0	51	BEYOND	10000.0	W	280	3.6011111111111114	3.6011111111111114
KLOT	Chicago/Romeoville, Lewis University Airport	IL	United States	205.0	41.608	-88.094	Tue Apr 06 10:25:00 PDT 2004	17.0	3.0	39	BEYOND	10000.0	SW	230	6.173333333333334	9.774444444444445
KMYF	San Diego, Montgomery Field	CA	United States	128.0	32.814	-117.136	Tue Apr 06 09:53:00 PDT 2004	15.0	9.4	69	BEYOND	10000.0	W	260	2.5722222222222224	2.5722222222222224
KCNC	Chariton	IA	United States	320.0	41.033	-93.367	Tue Apr 06 10:35:00 PDT 2004	20.0	11.0	56	BEYOND	10000.0	NE	40	1.5433333333333334	1.5433333333333334
KAUS	Austin, Austin-Bergstrom International Airport	TX	United States	165.0	30.194	-97.67	Tue Apr 06 09:53:00 PDT 2004	18.0	16.0	88	BEYOND	10000.0	ENE	60	4.630000000000001	4.630000000000001
KFAT	Fresno, Fresno Air Terminal	CA	United States	101.0	36.78	-119.719	Tue Apr 06 07:56:00 PDT 2004	9.0	4.0	71	BEYOND	10000.0	NW	310	5.144444444444445	5.144444444444445
KP92	Salt Point	LA	United States	0.0	29.562	-91.526	Tue Apr 06 07:53:00 PDT 2004	21.1	15.6	70	 	0	N	359	2.5722222222222224	2.5722222222222224
KBIL	Billings, Billings Logan International Airport	MT	United States	1112.0	45.807	-108.542	Tue Apr 06 07:56:00 PDT 2004	9.0	1.0	57	BEYOND	10000.0	SSW	200	3.6011111111111114	3.6011111111111114
PALJ	Port Alsworth	AK	United States	81.0	60.2	-154.3	Mon Apr 05 21:51:00 PDT 2004	4.0	-1.0	70	BEYOND	10000.0	ENE	60	10.28888888888889	10.28888888888889
KMRH	Beaufort, Michael J Smith Field Airport	NC	United States	3.0	34.734	-76.661	Tue Apr 06 09:56:00 PDT 2004	14.4	-7.2	22	BEYOND	10000.0	WNW	290	4.115555555555556	4.115555555555556
KSOP	Southern Pines Automatic Weather Observing / Reporting System	NC	United States	141.0	35.233	-79.4	Tue Apr 06 10:35:00 PDT 2004	17.0	-8.0	17	BEYOND	10000.0	SW	220	2.057777777777778	2.057777777777778
K12N	Andover, Aeroflex-Andover Airport	NJ	United States	177.0	41.009	-74.737	Tue Apr 06 07:54:00 PDT 2004	5.0	-15.0	22	 	0	NW	310	4.630000000000001	8.231111111111112
KSWO	Stillwater, Stillwater Regional Airport	OK	United States	300.0	36.162	-97.089	Tue Apr 06 09:53:00 PDT 2004	16.7	7.2	53	BEYOND	10000.0	ESE	120	4.115555555555556	4.115555555555556
KCIU	Chippewa International Automatic Weather Observing / Reporting System	MI	United States	244.0	46.25	-84.467	Tue Apr 06 10:35:00 PDT 2004	1.0	-1.0	86	BEYOND	10000.0	ESE	110	4.630000000000001	4.630000000000001
KHNR	Harlan, Harlan Municipal Airport	IA	United States	375.0	41.584	-95.34	Tue Apr 06 10:35:00 PDT 2004	20.0	3.0	32	BEYOND	10000.0	N	10	5.144444444444445	5.144444444444445
PAVD	Valdez 2	AK	United States	37.0	61.133	-146.267	Tue Apr 06 10:36:00 PDT 2004	3.0	-2.0	70	BEYOND	10000.0	N	0	0.0	0.0
KFAF	Fort Eustis / Felker	VA	United States	4.0	37.133	-76.617	Tue Apr 06 09:55:00 PDT 2004	14.0	-17.0	10	BEYOND	10000.0	W	270	6.173333333333334	6.173333333333334
KGFK	Grand Forks, Grand Forks International Airport	ND	United States	257.0	47.948	-97.182	Tue Apr 06 09:53:00 PDT 2004	13.0	1.0	44	BEYOND	10000.0	N	359	2.057777777777778	2.057777777777778
KSLN	Salina, Salina Municipal Airport	KS	United States	387.0	38.78	-97.644	Tue Apr 06 09:53:00 PDT 2004	18.0	10.0	59	BEYOND	10000.0	N	0	0.0	0.0
KPTK	Pontiac, Oakland County International Airport	MI	United States	299.0	42.663	-83.41	Tue Apr 06 09:53:00 PDT 2004	9.0	-2.0	46	BEYOND	10000.0	SSE	160	3.6011111111111114	3.6011111111111114
KONZ	Detroit/Grosse Ile, Grosse Ile Airport	MI	United States	180.0	42.099	-83.161	Tue Apr 06 10:36:00 PDT 2004	10.0	2.0	57	BEYOND	10000.0	S	170	4.630000000000001	4.630000000000001
KCNY	Moab, Canyonlands Field	UT	United States	1388.0	38.76	-109.745	Tue Apr 06 09:53:00 PDT 2004	13.0	6.0	62	BEYOND	10000.0	E	100	2.057777777777778	2.057777777777778
KTRI	Bristol / Johnson / Kingsport, Tri-City Regional Airport	TN	United States	463.0	36.48	-82.399	Tue Apr 06 07:53:00 PDT 2004	9.0	-8.0	29	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KEUG	Eugene, Mahlon Sweet Field	OR	United States	111.0	44.133	-123.214	Tue Apr 06 10:07:00 PDT 2004	11.0	7.0	76	BEYOND	10000.0	N	0	0.0	0.0
KJSV	Sallisaw, Sallisaw Municipal Airport	OK	United States	161.0	35.438	-94.803	Tue Apr 06 10:32:00 PDT 2004	22.0	2.0	26	BEYOND	10000.0	SE	140	2.5722222222222224	2.5722222222222224
KVEL	Vernal, Vernal Airport	UT	United States	1607.0	40.444	-109.512	Tue Apr 06 09:53:00 PDT 2004	13.3	5.0	57	BEYOND	10000.0	N	359	2.5722222222222224	2.5722222222222224
KPBF	Pine Bluff, Grider Field Airport	AR	United States	63.0	34.175	-91.935	Tue Apr 06 09:53:00 PDT 2004	20.0	5.0	37	BEYOND	10000.0	N	359	2.057777777777778	2.057777777777778
KHIE	Whitefield, Mount Washington Regional Airport	NH	United States	327.0	44.366	-71.552	Tue Apr 06 09:52:00 PDT 2004	-2.2	-10.0	55	BEYOND	10000.0	NW	320	5.144444444444445	5.144444444444445
KSNY	Sidney, Sidney Municipal Airport	NE	United States	1314.0	41.099	-102.986	Tue Apr 06 09:53:00 PDT 2004	16.1	0.0	33	BEYOND	10000.0	E	80	7.716666666666667	7.716666666666667
KSMP	Stampede Pass	WA	United States	1207.0	47.277	-121.337	Tue Apr 06 07:56:00 PDT 2004	2.0	1.0	93	AT	9656.064	SW	230	3.6011111111111114	3.6011111111111114
KRAC	Racine, Batten International Airport	WI	United States	205.0	42.759	-87.818	Tue Apr 06 09:53:00 PDT 2004	9.4	6.1	80	BEYOND	10000.0	SSW	210	2.5722222222222224	2.5722222222222224
KRND	Randolph Air Force Base	TX	United States	232.0	29.533	-98.283	Tue Apr 06 09:55:00 PDT 2004	16.0	15.0	94	BEYOND	10000.0	NE	40	4.115555555555556	4.115555555555556
PAUO	Willow Airport	AK	United States	67.0	61.75	-150.05	Tue Apr 06 09:45:00 PDT 2004	0.0	-4.0	74	BEYOND	10000.0	N	0	0.0	0.0
KLWT	Lewistown, Lewistown Municipal Airport	MT	United States	1270.0	47.049	-109.466	Tue Apr 06 09:54:00 PDT 2004	13.9	0.6	40	BEYOND	10000.0	NW	310	2.5722222222222224	2.5722222222222224
KVUJ	Albemarle, Stanly County Airport	NC	United States	186.0	35.417	-80.151	Tue Apr 06 10:43:00 PDT 2004	17.0	-9.0	16	BEYOND	10000.0	N	0	0.0	0.0
KGBG	Galesburg, Galesburg Municipal Airport	IL	United States	233.0	40.938	-90.431	Tue Apr 06 10:25:00 PDT 2004	20.0	7.0	42	BEYOND	10000.0	WSW	240	5.658888888888889	9.260000000000002
KMFE	McAllen, Miller International Airport	TX	United States	32.0	26.18	-98.244	Tue Apr 06 09:53:00 PDT 2004	26.0	22.0	78	BEYOND	10000.0	WSW	250	3.086666666666667	3.086666666666667
KPIR	Pierre, Pierre Regional Airport	SD	United States	531.0	44.383	-100.286	Tue Apr 06 09:53:00 PDT 2004	17.2	0.0	31	BEYOND	10000.0	SSE	150	3.086666666666667	3.086666666666667
KAVL	Asheville, Asheville Regional Airport	NC	United States	660.0	35.432	-82.538	Tue Apr 06 09:54:00 PDT 2004	16.0	-5.0	23	BEYOND	10000.0	S	170	3.086666666666667	3.086666666666667
KEED	Needles, Needles Airport	CA	United States	300.0	34.766	-114.623	Tue Apr 06 09:56:00 PDT 2004	21.7	10.0	47	BEYOND	10000.0	SE	130	2.057777777777778	2.057777777777778
KOKM	Okmulgee, Okmulgee Municipal Airport	OK	United States	220.0	35.668	-95.949	Tue Apr 06 10:32:00 PDT 2004	19.0	7.0	45	BEYOND	10000.0	SSE	160	4.115555555555556	4.115555555555556
KALN	Alton / St. Louis Regional	IL	United States	166.0	38.9	-90.05	Tue Apr 06 09:49:00 PDT 2004	19.0	5.0	39	BEYOND	10000.0	W	260	5.144444444444445	7.716666666666667
KHDE	Brewster Field Airport	NE	United States	704.0	40.45	-99.333	Tue Apr 06 10:30:00 PDT 2004	19.0	7.0	45	BEYOND	10000.0	NE	50	5.144444444444445	7.716666666666667
KU78	Soda Springs / Tigert	ID	United States	1780.0	42.65	-111.583	Tue Apr 06 06:45:00 PDT 2004	0.0	0.0	100	BEYOND	10000.0	N	0	0.0	0.0
KHLR	Fort Hood	TX	United States	283.0	31.1	-97.333	Tue Apr 06 09:55:00 PDT 2004	16.0	15.0	94	BEYOND	10000.0	SSE	150	5.144444444444445	5.144444444444445
KISO	Kinston / Stallings	NC	United States	29.0	35.333	-77.617	Tue Apr 06 10:02:00 PDT 2004	17.0	-12.0	12	BEYOND	10000.0	W	260	2.057777777777778	2.057777777777778
PATL	Tatalina Automatic Weather Observing / Reporting System	AK	United States	294.0	62.9	-155.983	Tue Apr 06 09:55:00 PDT 2004	3.0	-8.0	44	BEYOND	10000.0	NE	50	4.630000000000001	4.630000000000001
KAOH	Lima, Lima Allen County Airport	OH	United States	297.0	40.708	-84.021	Tue Apr 06 09:53:00 PDT 2004	12.2	-1.7	38	BEYOND	10000.0	 	0	0	0
KMTW	Manitowoc Municipal Automatic Weather Observing / Reporting System	WI	United States	198.0	44.133	-87.683	Tue Apr 06 10:35:00 PDT 2004	16.0	7.0	55	BEYOND	10000.0	WNW	290	4.115555555555556	7.202222222222223
KABR	Aberdeen, Aberdeen Regional Airport	SD	United States	396.0	45.443	-98.413	Tue Apr 06 09:53:00 PDT 2004	16.0	-3.0	27	BEYOND	10000.0	N	0	0.0	0.0
KSAF	Santa Fe, Santa Fe County Municipal Airport	NM	United States	1934.0	35.611	-106.095	Tue Apr 06 09:53:00 PDT 2004	10.6	2.8	58	BEYOND	10000.0	NNW	340	5.144444444444445	5.144444444444445
KCFV	Coffeyville, Coffeyville Municipal Airport	KS	United States	229.0	37.091	-95.566	Tue Apr 06 09:52:00 PDT 2004	16.1	4.4	45	BEYOND	10000.0	S	170	3.6011111111111114	3.6011111111111114
KPVW	Plainview, Hale County Airport	TX	United States	1028.0	34.168	-101.717	Tue Apr 06 10:25:00 PDT 2004	15.0	8.0	63	BEYOND	10000.0	WNW	300	3.086666666666667	3.086666666666667
KTVL	South Lake Tahoe, Lake Tahoe Airport	CA	United States	1909.0	38.894	-119.995	Tue Apr 06 09:53:00 PDT 2004	8.3	-12.2	22	BEYOND	10000.0	S	190	5.658888888888889	5.658888888888889
KTOP	Topeka, Philip Billard Municipal Airport	KS	United States	268.0	39.073	-95.626	Tue Apr 06 09:53:00 PDT 2004	20.0	6.0	39	BEYOND	10000.0	WSW	240	3.086666666666667	3.086666666666667
KEFC	Belle Fourche, Belle Fourche Municipal Airport	SD	United States	972.0	44.733	-103.867	Tue Apr 06 06:54:00 PDT 2004	6.0	0.0	65	BEYOND	10000.0	N	0	0.0	0.0
KACB	Bellaire, Antrim County Airport	MI	United States	190.0	44.988	-85.198	Tue Apr 06 10:35:00 PDT 2004	9.0	5.0	76	BEYOND	10000.0	SSW	210	3.086666666666667	3.086666666666667
KAID	Anderson Municipal	IN	United States	280.0	40.117	-85.617	Tue Apr 06 09:45:00 PDT 2004	15.0	2.0	41	BEYOND	10000.0	SSW	200	5.144444444444445	10.28888888888889
KFNB	Falls City, Brenner Field Airport	NE	United States	300.0	40.079	-95.592	Tue Apr 06 09:53:00 PDT 2004	21.0	10.0	49	BEYOND	10000.0	W	270	4.115555555555556	4.115555555555556
KIRK	Kirksville, Kirksville Regional Airport	MO	United States	294.0	40.097	-92.543	Tue Apr 06 07:55:00 PDT 2004	14.0	4.0	50	BEYOND	10000.0	SSW	210	7.202222222222223	7.202222222222223
KSAT	San Antonio, San Antonio International Airport	TX	United States	246.0	29.533	-98.464	Tue Apr 06 07:53:00 PDT 2004	15.0	14.0	94	AT	8046.72	NNE	30	2.5722222222222224	2.5722222222222224
PAKU	Kuparuk Airport	AK	United States	20.0	70.317	-149.583	Tue Apr 06 09:52:00 PDT 2004	-27.0	-30.0	76	BEYOND	10000.0	ENE	70	1.028888888888889	1.028888888888889
KOLV	Olive Branch, Olive Branch Airport	MS	United States	122.0	34.979	-89.787	Tue Apr 06 10:20:00 PDT 2004	19.0	2.0	32	BEYOND	10000.0	WSW	250	2.057777777777778	2.057777777777778
PAFA	Fairbanks, Fairbanks International Airport	AK	United States	132.0	64.804	-147.876	Tue Apr 06 09:53:00 PDT 2004	-1.0	-8.0	59	BEYOND	10000.0	NE	50	3.086666666666667	3.086666666666667
KRSL	Russell, Russell Municipal Airport	KS	United States	567.0	38.873	-98.813	Tue Apr 06 09:53:00 PDT 2004	18.0	10.0	59	BEYOND	10000.0	N	359	1.5433333333333334	1.5433333333333334
KTNU	Newton Municipal	IA	United States	290.0	41.683	-93.017	Tue Apr 06 10:35:00 PDT 2004	21.0	7.0	40	BEYOND	10000.0	WNW	300	3.6011111111111114	3.6011111111111114
KSLC	Salt Lake City, Salt Lake City International Airport	UT	United States	1288.0	40.778	-111.969	Tue Apr 06 07:56:00 PDT 2004	13.0	5.0	58	BEYOND	10000.0	ESE	120	4.630000000000001	4.630000000000001
KOLZ	Oelwein, Oelwein Municipal Airport	IA	United States	328.0	42.681	-91.974	Tue Apr 06 10:35:00 PDT 2004	19.0	8.0	48	BEYOND	10000.0	NW	320	6.687777777777779	8.231111111111112
KAMN	Alma, Gratiot Community Airport	MI	United States	229.0	43.322	-84.688	Tue Apr 06 10:37:00 PDT 2004	11.0	1.0	50	BEYOND	10000.0	SSW	200	6.173333333333334	7.716666666666667
KLAF	Lafayette, Purdue University Airport	IN	United States	184.0	40.412	-86.948	Tue Apr 06 09:54:00 PDT 2004	16.1	2.8	40	BEYOND	10000.0	WSW	240	6.687777777777779	10.28888888888889
KHRI	Hermiston, Hermiston Municipal Airport	OR	United States	194.0	45.826	-119.261	Tue Apr 06 09:53:00 PDT 2004	13.3	5.0	57	BEYOND	10000.0	WSW	250	3.086666666666667	3.086666666666667
KPMD	Palmdale, Palmdale Production Flight Plant	CA	United States	775.0	34.63	-118.081	Tue Apr 06 09:53:00 PDT 2004	18.0	0.0	29	BEYOND	10000.0	WSW	250	7.202222222222223	7.202222222222223
K4SL	Torreon	NM	United States	2106.0	35.8	-107.183	Tue Apr 06 07:05:00 PDT 2004	3.0	2.0	93	BEYOND	10000.0	W	280	2.057777777777778	2.057777777777778
PAFB	Wainwright U. S. Army Airfield	AK	United States	137.0	64.833	-147.617	Tue Apr 06 09:55:00 PDT 2004	2.0	-8.0	47	BEYOND	10000.0	ENE	60	5.658888888888889	5.658888888888889
KBKE	Baker City, Baker City Municipal Airport	OR	United States	1028.0	44.837	-117.809	Tue Apr 06 09:53:00 PDT 2004	13.0	3.0	50	BEYOND	10000.0	NNW	330	6.687777777777779	6.687777777777779
KVYS	Peru, Illinois Valley Regional-Walter A Duncan Field Airport	IL	United States	199.0	41.352	-89.153	Tue Apr 06 10:25:00 PDT 2004	21.0	6.0	37	BEYOND	10000.0	WSW	250	7.202222222222223	10.28888888888889
KMGJ	Montgomery, Orange County Airport	NY	United States	111.0	41.509	-74.265	Tue Apr 06 09:54:00 PDT 2004	8.3	-13.9	19	BEYOND	10000.0	NW	310	6.687777777777779	10.803333333333335
K9V9	Chamberlain, Chamberlain Municipal Airport	SD	United States	516.0	43.767	-99.318	Tue Apr 06 08:52:00 PDT 2004	12.8	3.9	54	 	0	N	359	1.5433333333333334	1.5433333333333334
PASN	Saint Paul	AK	United States	13.0	57.15	-170.217	Tue Apr 06 10:43:00 PDT 2004	1.0	0.0	93	AT	8046.72	ENE	60	5.144444444444445	5.144444444444445
KFFO	Dayton / Wright-Patterson Air Force Base	OH	United States	251.0	39.833	-84.05	Tue Apr 06 09:55:00 PDT 2004	13.0	-6.0	26	BEYOND	10000.0	WSW	240	7.202222222222223	7.202222222222223
KWEY	West Yellowstone	MT	United States	2031.0	44.65	-111.1	Tue Apr 06 04:48:00 PDT 2004	-6.0	-8.0	86	BEYOND	10000.0	N	0	0.0	0.0
K40J	Perry-Foley, Perry-Foley Airport	FL	United States	13.0	30.072	-83.574	Tue Apr 06 07:53:00 PDT 2004	21.1	6.1	37	 	0	E	100	2.5722222222222224	2.5722222222222224
KCLL	College Station, Easterwood Field	TX	United States	97.0	30.582	-96.362	Tue Apr 06 09:53:00 PDT 2004	15.0	14.0	94	AT	9656.064	ENE	60	8.745555555555557	12.346666666666668
